coco_file_name,img_core,wall,drift,drift_num,sign,cycle,view,load_step_id,state
IMG_3373_JPG_JPG.rf.927e29e3084e322bd323db2663ce7780.jpg,IMG_3373,N40,0.50,0.5,-,2,Bottom,N40|0.50|-|2,peak
IMG_1928_JPG_JPG.rf.f9e54e61361cc44d757756d12cbbd4f5.jpg,IMG_1928,RW40,0.25,0.25,-,1,close-up,RW40|0.25|-|1,peak
IMG_3454_JPG_JPG.rf.9d8c63836419a52fb061e7581d79ba44.jpg,IMG_3454,N40,1.00,1.0,+,2,close-up,N40|1.00|+|2,peak
IMG_1983_JPG_JPG.rf.1b96967f5ac6b633e797db3564e37bca.jpg,IMG_1983,RW40,0.50,0.5,+,1,overview,RW40|0.50|+|1,peak
IMG_3910_JPG_JPG.rf.9365deb53574d6ca828ecb5479f89053.jpg,IMG_3910,RW20T,0.50,0.5,-,2,overview,RW20T|0.50|-|2,peak
IMG_4140_JPG_JPG.rf.90d1f13e0d16312ac6ba76c897223fce.jpg,IMG_4140,RW20,0.25,0.25,-,2,close-up,RW20|0.25|-|2,peak
IMG_3976_JPG_JPG.rf.0a926bf50e6fef9a2a034ab5a3239587.jpg,IMG_3976,RW20T,1.00,1.0,-,2,Bottom,RW20T|1.00|-|2,peak
IMG_3316_JPG_JPG.rf.909b661d66f171c6de4b40cbadb068ac.jpg,IMG_3316,N40,0.125,0.125,+,2,overview,N40|0.125|+|2,peak
IMG_4119_JPG_JPG.rf.dc8034683c513148f0eaddaf15945ccc.jpg,IMG_4119,RW20,0.125,0.125,-,2,Bottom,RW20|0.125|-|2,peak
IMG_4133_JPG_JPG.rf.1ce01900546c65751cc37c9c59bfd2c0.jpg,IMG_4133,RW20,0.25,0.25,+,2,Side,RW20|0.25|+|2,peak
IMG_4194_JPG_JPG.rf.eab18973eabf84be9d262f98eaae4ccc.jpg,IMG_4194,RW20,0.75,0.75,-,2,close-up,RW20|0.75|-|2,peak
IMG_2168_JPG_JPG.rf.f028839effe06b5e4837b3270241064d.jpg,IMG_2168,RW40,0.75,0.75,-,2,Bottom,RW40|0.75|-|2,peak
IMG_4258_JPG_JPG.rf.59830f4ffd865d78151cc4a90adba981.jpg,IMG_4258,RW20,1.5,1.5,+,2,Side,RW20|1.5|+|2,peak
IMG_1984_JPG_JPG.rf.dc6d813c0da5fa0aed36b875da079b90.jpg,IMG_1984,RW40,0.50,0.5,+,1,Bottom,RW40|0.50|+|1,peak
IMG_3393_JPG_JPG.rf.04d9de86d3254c876e58e5fabf5cc330.jpg,IMG_3393,N40,0.75,0.75,+,2,Bottom,N40|0.75|+|2,peak
IMG_1919_JPG_JPG.rf.00b7c8ef92babf6a5741447a89cc899d.jpg,IMG_1919,RW40,0.25,0.25,+,1,Bottom,RW40|0.25|+|1,peak
IMG_4123_JPG_JPG.rf.8b52a70ce76c02814acbe9dbea006667.jpg,IMG_4123,RW20,0.125,0.125,-,2,close-up,RW20|0.125|-|2,peak
IMG_1959_JPG_JPG.rf.96d036df0f63c2e0b6c003cc70e43f43.jpg,IMG_1959,RW40,0.25,0.25,-,2,close-up,RW40|0.25|-|2,peak
IMG_3326_JPG_JPG.rf.827e6a8538030f4e661e3b35d45b2565.jpg,IMG_3326,N40,0.125,0.125,-,2,Bottom,N40|0.125|-|2,peak
IMG_4314_JPG_JPG.rf.a7229aa87c2fd4291a24b342a4762e0d.jpg,IMG_4314,RW20,2.00,2.0,-,2,close-up,RW20|2.00|-|2,peak
IMG_4251_JPG_JPG.rf.1169adb09e406d1422b6567e7d6d183e.jpg,IMG_4251,RW20,1.5,1.5,+,2,close-up,RW20|1.5|+|2,peak
IMG_4109_JPG_JPG.rf.c154e4289be1f714a0c4fc0ec5f062ea.jpg,IMG_4109,RW20,0.125,0.125,+,2,overview,RW20|0.125|+|2,peak
IMG_3384_JPG_JPG.rf.835ef12305432dfb605fa877359eb6d4.jpg,IMG_3384,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_4290Resize1-8M_JPG_JPG.rf.e24352f1c80510b764250edc9a9a331e.jpg,IMG_4290,RW20,2.00,2.0,+,2,Bottom,RW20|2.00|+|2,peak
IMG_4206_JPG_JPG.rf.3c32119aa29872d6262da2031d856c8e.jpg,IMG_4206,RW20,0.75,0.75,-,2,close-up,RW20|0.75|-|2,peak
IMG_4241_JPG_JPG.rf.f313e352b03b8e02ccb61a32b88f00ce.jpg,IMG_4241,RW20,1.00,1.0,-,2,Side,RW20|1.00|-|2,peak
IMG_2091_JPG_JPG.rf.8e75f7f470e099a1a796b059d3259119.jpg,IMG_2091,RW40,0.75,0.75,+,1,overview,RW40|0.75|+|1,peak
IMG_3325_JPG_JPG.rf.cbf8f4397ea6385735d1208a505af5c2.jpg,IMG_3325,N40,0.125,0.125,-,2,overview,N40|0.125|-|2,peak
IMG_3862_JPG_JPG.rf.2e5af7c89e81e8018fd0bdfa5037b8c5.jpg,IMG_3862,RW20T,0.125,0.125,-,2,overview,RW20T|0.125|-|2,peak
IMG_3874_JPG_JPG.rf.5980504c6738aec14d1b99b422e196cd.jpg,IMG_3874,RW20T,0.25,0.25,+,2,close-up,RW20T|0.25|+|2,peak
IMG_3857_JPG_JPG.rf.7a56137ff5b4fe0d6b22b84b9c94fccf.jpg,IMG_3857,RW20T,0.125,0.125,+,2,Bottom,RW20T|0.125|+|2,peak
IMG_2059_JPG_JPG.rf.7c3a61145cb3ff47667eea65c5eb652e.jpg,IMG_2059,RW40,0.50,0.5,-,2,overview,RW40|0.50|-|2,peak
IMG_3386_JPG_JPG.rf.903c316c747322b86285a7db5977ca25.jpg,IMG_3386,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_3927_JPG_JPG.rf.0db4726108851ac00bdf960b644544d7.jpg,IMG_3927,RW20T,0.75,0.75,+,2,overview,RW20T|0.75|+|2,peak
IMG_3378_JPG_JPG.rf.e3703bb3b4338ede1829e6654774d980.jpg,IMG_3378,N40,0.50,0.5,-,2,close-up,N40|0.50|-|2,peak
IMG_4187_JPG_JPG.rf.d8eff612aeaa64d64c7373a4105aba85.jpg,IMG_4187,RW20,0.75,0.75,+,2,Side,RW20|0.75|+|2,peak
IMG_3453_JPG_JPG.rf.fe22bb4634d88e8af09f44b6ee40b73c.jpg,IMG_3453,N40,1.00,1.0,+,2,Bottom,N40|1.00|+|2,peak
IMG_4153_JPG_JPG.rf.507af9762ab5e7bd4c3eed5343cdcabc.jpg,IMG_4153,RW20,0.50,0.5,+,2,overview,RW20|0.50|+|2,peak
IMG_4235_JPG_JPG.rf.3e6fee0b88caf71ab8898d9f31b2c029.jpg,IMG_4235,RW20,1.00,1.0,-,2,close-up,RW20|1.00|-|2,peak
IMG_2096_JPG_JPG.rf.d6d3cc6c50f734c3f6159885939ee996.jpg,IMG_2096,RW40,0.75,0.75,+,1,close-up,RW40|0.75|+|1,peak
IMG_4120_JPG_JPG.rf.db10b663013598ca5aabf9dd7a5e5cfa.jpg,IMG_4120,RW20,0.125,0.125,-,2,close-up,RW20|0.125|-|2,peak
IMG_4339_JPG_JPG.rf.e68bf3f7b291a52dc6fe5650193d1a64.jpg,IMG_4339,RW20,2.00,2.0,-,2,Bottom,RW20|2.00|-|2,peak
IMG_4238_JPG_JPG.rf.4cf0a76d1ff2a3434b0080f798761d28.jpg,IMG_4238,RW20,1.00,1.0,-,2,Side,RW20|1.00|-|2,peak
IMG_3885_JPG_JPG.rf.9254873717b7207041c78c25b47ab1c8.jpg,IMG_3885,RW20T,0.25,0.25,-,2,close-up,RW20T|0.25|-|2,peak
IMG_3319_JPG_JPG.rf.b0c0cff7a79b1d00ec897a575050c229.jpg,IMG_3319,N40,0.125,0.125,+,2,close-up,N40|0.125|+|2,peak
IMG_4162_JPG_JPG.rf.fbfccc957c0e4c02060547853fe14b24.jpg,IMG_4162,RW20,0.50,0.5,+,2,Side,RW20|0.50|+|2,peak
IMG_4167_JPG_JPG.rf.3293210bb498cc1454bcd4a78e6850ac.jpg,IMG_4167,RW20,0.50,0.5,-,2,Bottom,RW20|0.50|-|2,peak
IMG_3429_JPG_JPG.rf.f21ee348111b74ed20b13f45e6443d95.jpg,IMG_3429,N40,1.00,1.0,+,2,close-up,N40|1.00|+|2,peak
IMG_4181_JPG_JPG.rf.916fdfe3ad45b1b4a9fd84685f3a5070.jpg,IMG_4181,RW20,0.75,0.75,+,2,Bottom,RW20|0.75|+|2,peak
IMG_4157_JPG_JPG.rf.5df7095766a164be16ca2354bf2c817c.jpg,IMG_4157,RW20,0.50,0.5,+,2,close-up,RW20|0.50|+|2,peak
IMG_4113_JPG_JPG.rf.c9ea22c2ba3bbc2a2cc189ebf6f42ef5.jpg,IMG_4113,RW20,0.125,0.125,+,2,Side,RW20|0.125|+|2,peak
IMG_4193_JPG_JPG.rf.ed6c8458dbdf391cdb5136aee0069047.jpg,IMG_4193,RW20,0.75,0.75,-,2,Bottom,RW20|0.75|-|2,peak
IMG_1918_JPG_JPG.rf.9bdffb024ff6c1204928ba4c4b7ce789.jpg,IMG_1918,RW40,0.25,0.25,+,1,overview,RW40|0.25|+|1,peak
IMG_3385_JPG_JPG.rf.b263ec1403ef8ff05bac33db075c8fa4.jpg,IMG_3385,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_4124_JPG_JPG.rf.7e36c8b533f437ab6cce7a77f1a62ae5.jpg,IMG_4124,RW20,0.125,0.125,-,2,Side,RW20|0.125|-|2,peak
IMG_4166_JPG_JPG.rf.87ad97aa56d62d70847e1190b6c91007.jpg,IMG_4166,RW20,0.50,0.5,-,2,overview,RW20|0.50|-|2,peak
IMG_3317_JPG_JPG.rf.4a8bf729dd7deb4d6eec18b5afe4d507.jpg,IMG_3317,N40,0.125,0.125,+,2,Bottom,N40|0.125|+|2,peak
IMG_4221_JPG_JPG.rf.147583502c489a7ecf528aa6ecc55415.jpg,IMG_4221,RW20,1.00,1.0,+,2,close-up,RW20|1.00|+|2,peak
IMG_2153_JPG_JPG.rf.d5402196c3c31acd566f40576008f4d0.jpg,IMG_2153,RW40,Q0-after-0.75,0.75,+,,overview,RW40|Q0-after-0.75|+|None,residual
IMG_1905_JPG_JPG.rf.08b50f48f0f7737df95c50661ac40b58.jpg,IMG_1905,RW40,0.125,0.125,-,1,close-up,RW40|0.125|-|1,peak
IMG_4129_JPG_JPG.rf.15bc54e56987b8ce80590ee1812adfa3.jpg,IMG_4129,RW20,0.25,0.25,+,2,Bottom,RW20|0.25|+|2,peak
IMG_3382_JPG_JPG.rf.31228d5934e2bc725f6932df607aee21.jpg,IMG_3382,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_3376_JPG_JPG.rf.2bd6a44a0c969810eae4f9ff77fc4cd9.jpg,IMG_3376,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_3336_JPG_JPG.rf.5421dd9f730fb6e8d93bdf53b0a9fd8f.jpg,IMG_3336,N40,0.25,0.25,+,2,overview,N40|0.25|+|2,peak
IMG_1960_JPG_JPG.rf.6585ce4bafa38c2bc9e95569148c87a7.jpg,IMG_1960,RW40,0.25,0.25,-,2,close-up,RW40|0.25|-|2,peak
IMG_1975_JPG_JPG.rf.114dd7e4b8382f32a9de53cfefbf97f8.jpg,IMG_1975,RW40,Q0-after-0.25,0.25,-,2,close-up,RW40|Q0-after-0.25|-|2,residual
IMG_4168_JPG_JPG.rf.3d7ddfccf7a77a9c92d9baf1dd4fa7cd.jpg,IMG_4168,RW20,0.50,0.5,-,2,close-up,RW20|0.50|-|2,peak
IMG_4253_JPG_JPG.rf.d75565c65d2df99427f8ec94607a5976.jpg,IMG_4253,RW20,1.5,1.5,+,2,close-up,RW20|1.5|+|2,peak
IMG_2005_JPG_JPG.rf.e56a8ae3b846651f9992e1f1e53f00e7.jpg,IMG_2005,RW40,0.50,0.5,-,1,overview,RW40|0.50|-|1,peak
IMG_2030_JPG_JPG.rf.b9409bd42721e56329ffe65bbbdad0e8.jpg,IMG_2030,RW40,0.50,0.5,+,2,close-up,RW40|0.50|+|2,peak
IMG_1989_JPG_JPG.rf.fc987b3eb961499c6fd5cb61aac225ec.jpg,IMG_1989,RW40,0.50,0.5,+,1,close-up,RW40|0.50|+|1,peak
IMG_3945_JPG_JPG.rf.f2573365ea49dac7fbd974d0b726df6b.jpg,IMG_3945,RW20T,0.75,0.75,-,2,Bottom,RW20T|0.75|-|2,peak
IMG_2029_JPG_JPG.rf.f6cea49a0ac89bc96f0f21f4721ed8d4.jpg,IMG_2029,RW40,0.50,0.5,+,2,Bottom,RW40|0.50|+|2,peak
IMG_4293_JPG_JPG.rf.4c2bcdd87a2f70a94ed05afef5145835.jpg,IMG_4293,RW20,2.00,2.0,+,2,close-up,RW20|2.00|+|2,peak
IMG_4173_JPG_JPG.rf.f8303ea4eb7a319345ba5b4dd11e8504.jpg,IMG_4173,RW20,0.50,0.5,-,2,Side,RW20|0.50|-|2,peak
IMG_1914_JPG_JPG.rf.d5f0d00b9443cfa9cab16a726488ddca.jpg,IMG_1914,RW40,Q0-after-0.125,0.125,-,2,overview,RW40|Q0-after-0.125|-|2,residual
IMG_1912_JPG_JPG.rf.c85e52dbfa616ac5f58cdcd98f13dfea.jpg,IMG_1912,RW40,0.125,0.125,-,2,Bottom,RW40|0.125|-|2,peak
IMG_4217_JPG_JPG.rf.0fe9a288064fbc86e49354d3ad05c0af.jpg,IMG_4217,RW20,1.00,1.0,+,2,close-up,RW20|1.00|+|2,peak
IMG_4143_JPG_JPG.rf.61736cba4b4a52ac7b05e3522fce616a.jpg,IMG_4143,RW20,0.25,0.25,-,2,close-up,RW20|0.25|-|2,peak
IMG_3912_JPG_JPG.rf.4f5182dbaed73476817353895ec7bfec.jpg,IMG_3912,RW20T,0.50,0.5,-,2,close-up,RW20T|0.50|-|2,peak
IMG_2028_JPG_JPG.rf.829ffa2c788ffd66048f9c0e86f1054f.jpg,IMG_2028,RW40,0.50,0.5,+,2,overview,RW40|0.50|+|2,peak
IMG_4301_JPG_JPG.rf.105e52a37b0b0f9f28cc57da4a0216ac.jpg,IMG_4301,RW20,2.00,2.0,+,2,Side,RW20|2.00|+|2,peak
IMG_2120_JPG_JPG.rf.17e634b2f4973d90959a62be9b21df4b.jpg,IMG_2120,RW40,0.75,0.75,-,1,Bottom,RW40|0.75|-|1,peak
IMG_4312_JPG_JPG.rf.5abc816c309f6d29a7f3ebf7d18c9453.jpg,IMG_4312,RW20,2.00,2.0,-,2,overview,RW20|2.00|-|2,peak
IMG_2097_JPG_JPG.rf.5b771c8d2bc634bf1bd1049b85b9ee93.jpg,IMG_2097,RW40,0.75,0.75,+,1,close-up,RW40|0.75|+|1,peak
IMG_3415_JPG_JPG.rf.439d7ff12fc53710e25dd7838bb1e3ee.jpg,IMG_3415,N40,0.75,0.75,-,2,close-up,N40|0.75|-|2,peak
IMG_4185_JPG_JPG.rf.ed9b8e9d772b29ee7bee3c23b5386123.jpg,IMG_4185,RW20,0.75,0.75,+,2,close-up,RW20|0.75|+|2,peak
IMG_4222_JPG_JPG.rf.2c0988c0e502afabf552e123942a7fd8.jpg,IMG_4222,RW20,1.00,1.0,+,2,Side,RW20|1.00|+|2,peak
IMG_3383_JPG_JPG.rf.d699663a2e67b429a36c02236bc87c72.jpg,IMG_3383,N40,0.50,0.5,-,2,Side,N40|0.50|-|2,peak
IMG_4155_JPG_JPG.rf.c8f6a485032e8f963cd54c64d3240959.jpg,IMG_4155,RW20,0.50,0.5,+,2,close-up,RW20|0.50|+|2,peak
IMG_3405_JPG_JPG.rf.f1de0ab53d5713e5560c0f434bf6830b.jpg,IMG_3405,N40,0.75,0.75,-,2,overview,N40|0.75|-|2,peak
IMG_4176_JPG_JPG.rf.e1b7e3983d9074b99f67d54404cfd44d.jpg,IMG_4176,RW20,0.50,0.5,-,2,Side,RW20|0.50|-|2,peak
IMG_1762_1024x683_JPG.rf.IQGvBI1d6F66Qy2JSynS.JPG,IMG_1762,RW20C,3,3,+,2,?,RW20C|3|+|2,peak
IMG_1113_JPG.rf.4dO6fGV3lttQBXxpEpS9.JPG,IMG_1113,RW20C,0.125,0.125,+,2,?,RW20C|0.125|+|2,peak
IMG_1761_JPG.rf.GfF8TGmkOgeZRNr7SlPe.JPG,IMG_1761,RW20C,3,3,+,2,?,RW20C|3|+|2,peak
IMG_1111_JPG.rf.0eydOSAsBZHNJC5niYq6.JPG,IMG_1111,RW20C,0.125,0.125,+,2,?,RW20C|0.125|+|2,peak
IMG_1350_JPG.rf.BROjP5t31e76qtOyJGEa.JPG,IMG_1350,RW20C,0.75,0.75,-,2,?,RW20C|0.75|-|2,peak
IMG_1166_JPG.rf.DI7r3gjScei9yEqOkeap.JPG,IMG_1166,RW20C,0.25,0.25,+,2,?,RW20C|0.25|+|2,peak
IMG_1260_JPG.rf.1oSeKhNvFeACPisqeXHs.JPG,IMG_1260,RW20C,0.5,0.5,-,2,?,RW20C|0.5|-|2,peak
IMG_1168_JPG.rf.0bIPooxE4yeimO2uYSzf.JPG,IMG_1168,RW20C,0.25,0.25,+,2,?,RW20C|0.25|+|2,peak
IMG_1479_512x768_JPG.rf.8oD6TFw1RtKmxnMv0ehB.JPG,IMG_1479,RW20C,1,1,-,2,?,RW20C|1|-|2,residual
IMG_1258_JPG.rf.9HMBva4B2C5MZ4hZwmvw.JPG,IMG_1258,RW20C,0.5,0.5,-,2,?,RW20C|0.5|-|2,peak
IMG_1232_JPG.rf.qV12m9hgsyhx45cj9Nj4.JPG,IMG_1232,RW20C,0.5,0.5,+,2,?,RW20C|0.5|+|2,peak
IMG_1323_JPG.rf.C4bKo3q1mVaYKN1ONzzA.JPG,IMG_1323,RW20C,0.75,0.75,+,2,?,RW20C|0.75|+|2,peak
IMG_1167_JPG.rf.JE9CBnRMXhCD1m1GNeW0.JPG,IMG_1167,RW20C,0.25,0.25,+,2,?,RW20C|0.25|+|2,peak
IMG_1685_JPG.rf.NrQKT2eGwD5rg7U3A2f8.JPG,IMG_1685,RW20C,2,2,-,2,?,RW20C|2|-|2,residual
IMG_1683_JPG.rf.S9uKyCT7NgjoA0ncUWVU.JPG,IMG_1683,RW20C,2,2,-,2,?,RW20C|2|-|2,residual
IMG_1348_JPG.rf.rXY4E7WuAmOT9iaUWdyR.JPG,IMG_1348,RW20C,0.75,0.75,-,2,?,RW20C|0.75|-|2,peak
IMG_1684_1024x683_JPG.rf.MNKnHPxK5uKmZw9NAqAE.JPG,IMG_1684,RW20C,2,2,-,2,?,RW20C|2|-|2,residual
IMG_1127_JPG.rf.IedvERiRHL12o85X4vqb.JPG,IMG_1127,RW20C,0.125,0.125,-,2,?,RW20C|0.125|-|2,peak
IMG_1185_JPG.rf.SOMkJTpgvYhJZMLMpWek.JPG,IMG_1185,RW20C,0.25,0.25,-,2,?,RW20C|0.25|-|2,peak
IMG_1187_JPG.rf.dIDb7CmmdCtoZCVTvqhi.JPG,IMG_1187,RW20C,0.25,0.25,-,2,?,RW20C|0.25|-|2,peak
IMG_1231_JPG.rf.eS5RoSfJhClbACVj6oVc.JPG,IMG_1231,RW20C,0.5,0.5,+,2,?,RW20C|0.5|+|2,peak
IMG_1763_JPG.rf.gyEdPAV6qzDGbxNQdQGi.JPG,IMG_1763,RW20C,3,3,+,2,?,RW20C|3|+|2,peak
IMG_1322_JPG.rf.T18uQBTxU8F0aJYc92cC.JPG,IMG_1322,RW20C,0.75,0.75,+,2,?,RW20C|0.75|+|2,peak
IMG_1321_JPG.rf.rz19Ir3EwZhEGfLun79Y.JPG,IMG_1321,RW20C,0.75,0.75,+,2,?,RW20C|0.75|+|2,peak
IMG_1542_JPG.rf.2MQne9pchMm1jU3pnsuK.JPG,IMG_1542,RW20C,1.5,1.5,+,2,?,RW20C|1.5|+|2,residual
IMG_1349_JPG.rf.X1nBRy7AxAJSgejXhskO.JPG,IMG_1349,RW20C,0.75,0.75,-,2,?,RW20C|0.75|-|2,peak
IMG_1259_JPG.rf.fxRlRql86SUKU1CwhxS1.JPG,IMG_1259,RW20C,0.5,0.5,-,2,?,RW20C|0.5|-|2,peak
IMG_1762_JPG.rf.fDekzQKDQnk3WkfcW6nP.JPG,IMG_1762,RW20C,3,3,+,2,?,RW20C|3|+|2,peak
IMG_1572_1024x683_JPG.rf.fwkHLQjXXii685L3cgFA.JPG,IMG_1572,RW20C,1.5,1.5,-,2,?,RW20C|1.5|-|2,residual
IMG_1085_JPG.rf.szT76A9xwCGUZJdSUqmH.JPG,IMG_1085,RW20C,0,0,+,0,?,RW20C|0|+|0,initial
IMG_1128_JPG.rf.wucmfGIFU4Rp5nEFiyUJ.JPG,IMG_1128,RW20C,0.125,0.125,-,2,?,RW20C|0.125|-|2,peak
IMG_1643_JPG.rf.ChaiEm7xycG9PWVcDcj0.JPG,IMG_1643,RW20C,2,2,+,2,?,RW20C|2|+|2,residual
IMG_1480_1024x683_JPG.rf.iyrcItCJWd6JfXMfOHDF.JPG,IMG_1480,RW20C,1,1,-,2,?,RW20C|1|-|2,residual
IMG_1129_JPG.rf.ljH1ROJ0iMQDLjo66rad.JPG,IMG_1129,RW20C,0.125,0.125,-,2,?,RW20C|0.125|-|2,peak
IMG_1230_JPG.rf.hQaVaIkPvuSp36fHBVVp.JPG,IMG_1230,RW20C,0.5,0.5,+,2,?,RW20C|0.5|+|2,peak
IMG_1482_JPG.rf.DwqKR5VaCnrQJtdugT5u.JPG,IMG_1482,RW20C,1,1,-,2,?,RW20C|1|-|2,residual
IMG_1545_JPG.rf.GavkJdxU5QiMBN4rPnUN.JPG,IMG_1545,RW20C,1.5,1.5,+,2,?,RW20C|1.5|+|2,residual
IMG_1443_JPG.rf.TAlczcWpW3UL1VWyVs6O.JPG,IMG_1443,RW20C,1,1,+,2,?,RW20C|1|+|2,residual
IMG_1186_JPG.rf.qCT9Zbr6kouzIgwYfg2k.JPG,IMG_1186,RW20C,0.25,0.25,-,2,?,RW20C|0.25|-|2,peak
IMG_1543_JPG.rf.MgVIkYRYNi4WECWtqB2P.JPG,IMG_1543,RW20C,1.5,1.5,+,2,?,RW20C|1.5|+|2,residual
IMG_1571_JPG.rf.ScQUR2uYC5hPFo2ulANl.JPG,IMG_1571,RW20C,1.5,1.5,-,2,?,RW20C|1.5|-|2,residual
IMG_1544_JPG.rf.XUoWrRgYfgmdOmvJbgI3.JPG,IMG_1544,RW20C,1.5,1.5,+,2,?,RW20C|1.5|+|2,residual
IMG_1481_JPG.rf.bO88mci6a6zJSPB63fsk.JPG,IMG_1481,RW20C,1,1,-,2,?,RW20C|1|-|2,residual
IMG_1646_JPG.rf.cxkGinbSoPVZGNJwjDVk.JPG,IMG_1646,RW20C,2,2,+,2,?,RW20C|2|+|2,residual
IMG_1366_JPG.rf.KJk6wh5llwKQuzOcFQxB.JPG,IMG_1366,RW20C,0.75,0.75,-,2,?,RW20C|0.75|-|2,residual
IMG_1644_JPG.rf.bQDm4KazTwmpiUaD2m3M.JPG,IMG_1644,RW20C,2,2,+,2,?,RW20C|2|+|2,residual
IMG_1574_JPG.rf.c8hML2ZTWRgm9BmUWIpO.JPG,IMG_1574,RW20C,1.5,1.5,-,2,?,RW20C|1.5|-|2,residual
IMG_1440_JPG.rf.gdLlKUJgv8NrvrvYcGLq.JPG,IMG_1440,RW20C,1,1,+,2,?,RW20C|1|+|2,residual
IMG_1573_JPG.rf.f4MVL22UlmMZavC4S5vu.JPG,IMG_1573,RW20C,1.5,1.5,-,2,?,RW20C|1.5|-|2,residual
IMG_1686_JPG.rf.gL3A5mpDBQY74zj1BSab.JPG,IMG_1686,RW20C,2,2,-,2,?,RW20C|2|-|2,residual
IMG_1438_JPG.rf.oQ7AE4A3d9CAPKlLsifl.JPG,IMG_1438,RW20C,1,1,+,2,?,RW20C|1|+|2,residual
IMG_1645_JPG.rf.pt6122aVtfV2kk8kMHgm.JPG,IMG_1645,RW20C,2,2,+,2,?,RW20C|2|+|2,residual
IMG_1441_JPG.rf.oBGM8l9BAphIYwZV61wm.JPG,IMG_1441,RW20C,1,1,+,2,?,RW20C|1|+|2,residual
IMG_3566_JPG.rf.0kcqt5eTfegEE8Z4Wdn4.JPG,IMG_3566,RW20L,0.125,0.125,+,2,?,RW20L|0.125|+|2,peak
IMG_3609_JPG.rf.bhLPDzMu5OqIGin9F9g6.JPG,IMG_3609,RW20L,0.5,0.5,+,2,?,RW20L|0.5|+|2,peak
IMG_3653_2400x1600_JPG.rf.IZcHNUFKWvNuMlcHyiPu.JPG,IMG_3653,RW20L,0.75,0.75,-,2,?,RW20L|0.75|-|2,peak
IMG_3608_JPG.rf.DDSw8AmYqvfFSeWIsURD.JPG,IMG_3608,RW20L,0.5,0.5,+,2,?,RW20L|0.5|+|2,peak
IMG_3576_JPG.rf.NIxeqY5cVEygaEZi5qes.JPG,IMG_3576,RW20L,0.125,0.125,-,2,?,RW20L|0.125|-|2,peak
IMG_3612_JPG.rf.pcDOWL3vJEZDJaJLZEE1.JPG,IMG_3612,RW20L,0.5,0.5,+,2,?,RW20L|0.5|+|2,peak
IMG_3552_JPG.rf.1VXDp1ij4gM8nN6EFquQ.JPG,IMG_3552,RW20L,0,0,+,0,?,RW20L|0|+|0,initial
IMG_3570_JPG.rf.KgX82wmeS3SUdPP1s3le.JPG,IMG_3570,RW20L,0.125,0.125,-,2,?,RW20L|0.125|-|2,peak
IMG_3684_JPG.rf.HEPOmciqQaTaGXgmmZHX.JPG,IMG_3684,RW20L,1,1,-,2,?,RW20L|1|-|2,peak
IMG_3623_JPG.rf.EWxF8plyLzCHdRdH98Bk.JPG,IMG_3623,RW20L,0.5,0.5,-,2,?,RW20L|0.5|-|2,peak
IMG_3671_JPG.rf.FDyE0mw8OgiSyj7eYGqI.JPG,IMG_3671,RW20L,1,1,+,2,?,RW20L|1|+|2,peak
IMG_3701_JPG.rf.C6bxNhMk5oxkaOENRcFQ.JPG,IMG_3701,RW20L,1.5,1.5,+,2,?,RW20L|1.5|+|2,peak
IMG_3565_JPG.rf.kXJryWsqLOzLJ3jeuG3s.JPG,IMG_3565,RW20L,0.125,0.125,+,2,?,RW20L|0.125|+|2,peak
IMG_3700_JPG.rf.GeJu6Elo4434ngd2VNzo.JPG,IMG_3700,RW20L,1.5,1.5,+,2,?,RW20L|1.5|+|2,peak
IMG_3718_JPG.rf.ZLv6SzmjJWbuc56KkrTS.JPG,IMG_3718,RW20L,1.5,1.5,-,2,?,RW20L|1.5|-|2,peak
IMG_3572_JPG.rf.TzujRXtxF4OPMbNVJjOE.JPG,IMG_3572,RW20L,0.125,0.125,-,2,?,RW20L|0.125|-|2,peak
IMG_3636_JPG.rf.KquyEQIqQzN6dQDOGvQV.JPG,IMG_3636,RW20L,0.75,0.75,+,2,?,RW20L|0.75|+|2,peak
IMG_3637_JPG.rf.ENM7viWKFAIAPaBnHgD9.JPG,IMG_3637,RW20L,0.75,0.75,+,2,?,RW20L|0.75|+|2,peak
IMG_3686_JPG.rf.aySgTiALGVbufdjHowNl.JPG,IMG_3686,RW20L,1,1,-,2,?,RW20L|1|-|2,peak
IMG_3757_JPG.rf.em5QHUsgaq7Qn1PhWMVG.JPG,IMG_3757,RW20L,2,2,-,2,?,RW20L|2|-|2,peak
IMG_3571_JPG.rf.egFQ37EOzveupfPI5fGz.JPG,IMG_3571,RW20L,0.125,0.125,-,2,?,RW20L|0.125|-|2,peak
IMG_3670_JPG.rf.0QLG8SVMLA4pHjIqURU0.JPG,IMG_3670,RW20L,1,1,+,2,?,RW20L|1|+|2,peak
IMG_3699_JPG.rf.75biSoljv2DuxA7cs5ZW.JPG,IMG_3699,RW20L,1.5,1.5,+,2,?,RW20L|1.5|+|2,peak
